id_bioguide,id_thomas,id_lis,id_govtrack,id_opensecrets,id_votesmart,id_fec,id_cspan,id_wikipedia,id_house_history,id_ballotpedia,id_maplight,id_icpsr,id_wikidata,id_google_entity_id,id_pictorial,name_first,name_last,name_official_full,bio_birthday,bio_gender,term_type,term_start,term_end,term_state,term_district,term_party,term_class,term_url,term_address,term_phone,term_fax,term_contact_form,term_office,term_state_rank,term_rss_url,name_middle,name_nickname,term_caucus,term_how,name_suffix,term_end-type,term_party_affiliations
M001136,NA,NA,456827,N00045730,191633,H0MI10287,NA,Lisa McClain,NA,Lisa McClain,NA,NA,Q102184540,kg:/g/11j1xf64qr,13102,Lisa,McClain,Lisa C. McClain,1966-04-07,F,rep,2021-01-03,2023-01-03,MI,10,Republican,NA,https://mcclain.house.gov,218 Cannon House Office Building Washington DC 20515-2210,202-225-2106,NA,NA,218 Cannon House Office Building,NA,NA,C.,NA,NA,NA,NA,NA,
M001136,NA,NA,456827,N00045730,191633,H0MI10287,NA,Lisa McClain,NA,Lisa McClain,NA,NA,Q102184540,kg:/g/11j1xf64qr,13102,Lisa,McClain,Lisa C. McClain,1966-04-07,F,rep,2023-01-03,2025-01-03,MI,9,Republican,NA,https://mcclain.house.gov,444 Cannon House Office Building Washington DC 20515-2209,202-225-2106,NA,NA,444 Cannon House Office Building,NA,NA,C.,NA,NA,NA,NA,NA,
M001136,NA,NA,456827,N00045730,191633,H0MI10287,NA,Lisa McClain,NA,Lisa McClain,NA,NA,Q102184540,kg:/g/11j1xf64qr,13102,Lisa,McClain,Lisa C. McClain,1966-04-07,F,rep,2025-01-03,2027-01-03,MI,9,Republican,NA,https://mcclain.house.gov,562 Cannon House Office Building Washington DC 20515-2209,202-225-2106,NA,NA,562 Cannon House Office Building,NA,NA,C.,NA,NA,NA,NA,NA,
F000470,NA,NA,456828,N00045251,3882,H0MN07091,NA,Michelle Fischbach,NA,Michelle Fischbach,NA,NA,Q6837025,kg:/m/063_kp4,13113,Michelle,Fischbach,Michelle Fischbach,1965-11-03,F,rep,2021-01-03,2023-01-03,MN,7,Republican,NA,https://fischbach.house.gov,1237 Longworth House Office Building Washington DC 20515-2307,202-225-2165,NA,NA,1237 Longworth House Office Building,NA,NA,Louise Helene,NA,NA,NA,NA,NA,
F000470,NA,NA,456828,N00045251,3882,H0MN07091,NA,Michelle Fischbach,NA,Michelle Fischbach,NA,NA,Q6837025,kg:/m/063_kp4,13113,Michelle,Fischbach,Michelle Fischbach,1965-11-03,F,rep,2023-01-03,2025-01-03,MN,7,Republican,NA,https://fischbach.house.gov,1004 Longworth House Office Building Washington DC 20515-2307,202-225-2165,NA,NA,1004 Longworth House Office Building,NA,NA,Louise Helene,NA,NA,NA,NA,NA,
F000470,NA,NA,456828,N00045251,3882,H0MN07091,NA,Michelle Fischbach,NA,Michelle Fischbach,NA,NA,Q6837025,kg:/m/063_kp4,13113,Michelle,Fischbach,Michelle Fischbach,1965-11-03,F,rep,2025-01-03,2027-01-03,MN,7,Republican,NA,https://fischbach.house.gov,2229 Rayburn House Office Building Washington DC 20515-2307,202-225-2165,NA,NA,2229 Rayburn House Office Building,NA,NA,Louise Helene,NA,NA,NA,NA,NA,
R000305,NA,NA,456831,N00038565,NA,H0NC02125,NA,Deborah Ross (politician),NA,Deborah Ross,NA,NA,Q5248285,kg:/m/02b3x2,13131,Deborah,Ross,Deborah K. Ross,1963-06-20,F,rep,2021-01-03,2023-01-03,NC,2,Democrat,NA,https://ross.house.gov,1208 Longworth House Office Building Washington DC 20515-3302,202-225-3032,NA,NA,1208 Longworth House Office Building,NA,NA,Koff,NA,NA,NA,NA,NA,
R000305,NA,NA,456831,N00038565,NA,H0NC02125,NA,Deborah Ross (politician),NA,Deborah Ross,NA,NA,Q5248285,kg:/m/02b3x2,13131,Deborah,Ross,Deborah K. Ross,1963-06-20,F,rep,2023-01-03,2025-01-03,NC,2,Democrat,NA,https://ross.house.gov,1221 Longworth House Office Building Washington DC 20515-3302,202-225-3032,NA,NA,1221 Longworth House Office Building,NA,NA,Koff,NA,NA,NA,NA,NA,
R000305,NA,NA,456831,N00038565,NA,H0NC02125,NA,Deborah Ross (politician),NA,Deborah Ross,NA,NA,Q5248285,kg:/m/02b3x2,13131,Deborah,Ross,Deborah K. Ross,1963-06-20,F,rep,2025-01-03,2027-01-03,NC,2,Democrat,NA,https://ross.house.gov,1221 Longworth House Office Building Washington DC 20515-3302,202-225-3032,NA,NA,1221 Longworth House Office Building,NA,NA,Koff,NA,NA,NA,NA,NA,
L000273,NA,NA,456835,N00044559,NA,H0NM03102,NA,Teresa Leger Fernandez,NA,NA,NA,NA,Q96054905,kg:/g/11h_x7n8f5,13164,Teresa,Leger Fernandez,Teresa Leger Fernandez,1959-07-01,F,rep,2021-01-03,2023-01-03,NM,3,Democrat,NA,https://fernandez.house.gov,1432 Longworth House Office Building Washington DC 20515-3103,202-225-6190,NA,NA,1432 Longworth House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
L000273,NA,NA,456835,N00044559,NA,H0NM03102,NA,Teresa Leger Fernandez,NA,NA,NA,NA,Q96054905,kg:/g/11h_x7n8f5,13164,Teresa,Leger Fernandez,Teresa Leger Fernandez,1959-07-01,F,rep,2023-01-03,2025-01-03,NM,3,Democrat,NA,https://fernandez.house.gov,1510 Longworth House Office Building Washington DC 20515-3103,202-225-6190,NA,NA,1510 Longworth House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
L000273,NA,NA,456835,N00044559,NA,H0NM03102,NA,Teresa Leger Fernandez,NA,NA,NA,NA,Q96054905,kg:/g/11h_x7n8f5,13164,Teresa,Leger Fernandez,Teresa Leger Fernandez,1959-07-01,F,rep,2025-01-03,2027-01-03,NM,3,Democrat,NA,https://fernandez.house.gov,2417 Rayburn House Office Building Washington DC 20515-3103,202-225-6190,NA,NA,2417 Rayburn House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
G000597,NA,NA,456836,N00046030,NA,H0NY02234,NA,Andrew Garbarino,NA,NA,NA,NA,Q21257859,kg:/g/11bw8f4j8q,13170,Andrew,Garbarino,Andrew R. Garbarino,1984-09-27,M,rep,2021-01-03,2023-01-03,NY,2,Republican,NA,https://garbarino.house.gov,1516 Longworth House Office Building Washington DC 20515-3202,202-225-7896,NA,NA,1516 Longworth House Office Building,NA,NA,R.,NA,NA,NA,NA,NA,
G000597,NA,NA,456836,N00046030,NA,H0NY02234,NA,Andrew Garbarino,NA,NA,NA,NA,Q21257859,kg:/g/11bw8f4j8q,13170,Andrew,Garbarino,Andrew R. Garbarino,1984-09-27,M,rep,2023-01-03,2025-01-03,NY,2,Republican,NA,https://garbarino.house.gov,2344 Rayburn House Office Building Washington DC 20515-3202,202-225-7896,NA,NA,2344 Rayburn House Office Building,NA,NA,R.,NA,NA,NA,NA,NA,
G000597,NA,NA,456836,N00046030,NA,H0NY02234,NA,Andrew Garbarino,NA,NA,NA,NA,Q21257859,kg:/g/11bw8f4j8q,13170,Andrew,Garbarino,Andrew R. Garbarino,1984-09-27,M,rep,2025-01-03,2027-01-03,NY,2,Republican,NA,https://garbarino.house.gov,2344 Rayburn House Office Building Washington DC 20515-3202,202-225-7896,NA,NA,2344 Rayburn House Office Building,NA,NA,R.,NA,NA,NA,NA,NA,
M000317,NA,NA,456837,N00044040,NA,H0NY11078,NA,Nicole Malliotakis,NA,NA,NA,NA,Q7030112,kg:/m/0g5817m,13179,Nicole,Malliotakis,Nicole Malliotakis,1980-11-11,F,rep,2021-01-03,2023-01-03,NY,11,Republican,NA,https://malliotakis.house.gov,417 Cannon House Office Building Washington DC 20515-3211,202-225-3371,NA,NA,417 Cannon House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
M000317,NA,NA,456837,N00044040,NA,H0NY11078,NA,Nicole Malliotakis,NA,NA,NA,NA,Q7030112,kg:/m/0g5817m,13179,Nicole,Malliotakis,Nicole Malliotakis,1980-11-11,F,rep,2023-01-03,2025-01-03,NY,11,Republican,NA,https://malliotakis.house.gov,351 Cannon House Office Building Washington DC 20515-3211,202-225-3371,NA,NA,351 Cannon House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
M000317,NA,NA,456837,N00044040,NA,H0NY11078,NA,Nicole Malliotakis,NA,NA,NA,NA,Q7030112,kg:/m/0g5817m,13179,Nicole,Malliotakis,Nicole Malliotakis,1980-11-11,F,rep,2025-01-03,2027-01-03,NY,11,Republican,NA,https://malliotakis.house.gov,1124 Longworth House Office Building Washington DC 20515-3211,202-225-3371,NA,NA,1124 Longworth House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
T000486,NA,NA,456838,N00044346,161718,H0NY15160,NA,Ritchie Torres,NA,Ritchie Torres,NA,NA,Q16205227,kg:/m/0x11h9s,13183,Ritchie,Torres,Ritchie Torres,1988-03-12,M,rep,2021-01-03,2023-01-03,NY,15,Democrat,NA,https://ritchietorres.house.gov,317 Cannon House Office Building Washington DC 20515-3215,202-225-4361,NA,NA,317 Cannon House Office Building,NA,NA,John,NA,NA,NA,NA,NA,
T000486,NA,NA,456838,N00044346,161718,H0NY15160,NA,Ritchie Torres,NA,Ritchie Torres,NA,NA,Q16205227,kg:/m/0x11h9s,13183,Ritchie,Torres,Ritchie Torres,1988-03-12,M,rep,2023-01-03,2025-01-03,NY,15,Democrat,NA,https://ritchietorres.house.gov,1414 Longworth House Office Building Washington DC 20515-3215,202-225-4361,NA,NA,1414 Longworth House Office Building,NA,NA,John,NA,NA,NA,NA,NA,
T000486,NA,NA,456838,N00044346,161718,H0NY15160,NA,Ritchie Torres,NA,Ritchie Torres,NA,NA,Q16205227,kg:/m/0x11h9s,13183,Ritchie,Torres,Ritchie Torres,1988-03-12,M,rep,2025-01-03,2027-01-03,NY,15,Democrat,NA,https://ritchietorres.house.gov,1414 Longworth House Office Building Washington DC 20515-3215,202-225-4361,NA,NA,1414 Longworth House Office Building,NA,NA,John,NA,NA,NA,NA,NA,
B000740,NA,NA,456841,N00044579,NA,H0OK05205,NA,Stephanie Bice,NA,Stephanie Bice,NA,NA,Q60190894,kg:/g/11h2hmkrv8,13214,Stephanie,Bice,Stephanie I. Bice,1973-11-11,F,rep,2021-01-03,2023-01-03,OK,5,Republican,NA,https://bice.house.gov,1223 Longworth House Office Building Washington DC 20515-3605,202-225-2132,NA,NA,1223 Longworth House Office Building,NA,NA,I.,NA,NA,NA,NA,NA,
B000740,NA,NA,456841,N00044579,NA,H0OK05205,NA,Stephanie Bice,NA,Stephanie Bice,NA,NA,Q60190894,kg:/g/11h2hmkrv8,13214,Stephanie,Bice,Stephanie I. Bice,1973-11-11,F,rep,2023-01-03,2025-01-03,OK,5,Republican,NA,https://bice.house.gov,2437 Rayburn House Office Building Washington DC 20515-3605,202-225-2132,NA,NA,2437 Rayburn House Office Building,NA,NA,I.,NA,NA,NA,NA,NA,
B000740,NA,NA,456841,N00044579,NA,H0OK05205,NA,Stephanie Bice,NA,Stephanie Bice,NA,NA,Q60190894,kg:/g/11h2hmkrv8,13214,Stephanie,Bice,Stephanie I. Bice,1973-11-11,F,rep,2025-01-03,2027-01-03,OK,5,Republican,NA,https://bice.house.gov,2402 Rayburn House Office Building Washington DC 20515-3605,202-225-2132,NA,NA,2402 Rayburn House Office Building,NA,NA,I.,NA,NA,NA,NA,NA,
B000668,NA,NA,456842,N00045773,NA,H0OR02127,NA,Cliff Bentz,NA,NA,NA,NA,Q5132536,kg:/m/0gfdsjb,13216,Cliff,Bentz,Cliff Bentz,1952-01-12,M,rep,2021-01-03,2023-01-03,OR,2,Republican,NA,https://bentz.house.gov,1239 Longworth House Office Building Washington DC 20515-3702,202-225-6730,NA,NA,1239 Longworth House Office Building,NA,NA,Stewart,NA,NA,NA,NA,NA,
B000668,NA,NA,456842,N00045773,NA,H0OR02127,NA,Cliff Bentz,NA,NA,NA,NA,Q5132536,kg:/m/0gfdsjb,13216,Cliff,Bentz,Cliff Bentz,1952-01-12,M,rep,2023-01-03,2025-01-03,OR,2,Republican,NA,https://bentz.house.gov,409 Cannon House Office Building Washington DC 20515-3702,202-225-6730,NA,NA,409 Cannon House Office Building,NA,NA,Stewart,NA,NA,NA,NA,NA,
B000668,NA,NA,456842,N00045773,NA,H0OR02127,NA,Cliff Bentz,NA,NA,NA,NA,Q5132536,kg:/m/0gfdsjb,13216,Cliff,Bentz,Cliff Bentz,1952-01-12,M,rep,2025-01-03,2027-01-03,OR,2,Republican,NA,https://bentz.house.gov,409 Cannon House Office Building Washington DC 20515-3702,202-225-6730,202-225-5774,NA,409 Cannon House Office Building,NA,NA,Stewart,NA,NA,NA,NA,NA,
M000194,NA,NA,456843,N00035670,146076,H0SC01394,NA,Nancy Mace,NA,Nancy Mace,NA,NA,Q6962831,kg:/m/048nls,13241,Nancy,Mace,Nancy Mace,1977-12-04,F,rep,2021-01-03,2023-01-03,SC,1,Republican,NA,https://mace.house.gov,212 Cannon House Office Building Washington DC 20515-4001,202-225-3176,NA,NA,212 Cannon House Office Building,NA,NA,Ruth,NA,NA,NA,NA,NA,
M000194,NA,NA,456843,N00035670,146076,H0SC01394,NA,Nancy Mace,NA,Nancy Mace,NA,NA,Q6962831,kg:/m/048nls,13241,Nancy,Mace,Nancy Mace,1977-12-04,F,rep,2023-01-03,2025-01-03,SC,1,Republican,NA,https://mace.house.gov,1728 Longworth House Office Building Washington DC 20515-4001,202-225-3176,NA,NA,1728 Longworth House Office Building,NA,NA,Ruth,NA,NA,NA,NA,NA,
M000194,NA,NA,456843,N00035670,146076,H0SC01394,NA,Nancy Mace,NA,Nancy Mace,NA,NA,Q6962831,kg:/m/048nls,13241,Nancy,Mace,Nancy Mace,1977-12-04,F,rep,2025-01-03,2027-01-03,SC,1,Republican,NA,https://mace.house.gov,1728 Longworth House Office Building Washington DC 20515-4001,202-225-3176,NA,NA,1728 Longworth House Office Building,NA,NA,Ruth,NA,NA,NA,NA,NA,
H001086,NA,NA,456844,N00046688,190524,H0TN01118,NA,Diana Harshbarger,NA,Diana Harshbarger,NA,NA,Q101197341,kg:/g/11f67z977k,13249,Diana,Harshbarger,Diana Harshbarger,1960-01-01,F,rep,2021-01-03,2023-01-03,TN,1,Republican,NA,https://harshbarger.house.gov,167 Cannon House Office Building Washington DC 20515-4201,202-225-6356,NA,NA,167 Cannon House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
H001086,NA,NA,456844,N00046688,190524,H0TN01118,NA,Diana Harshbarger,NA,Diana Harshbarger,NA,NA,Q101197341,kg:/g/11f67z977k,13249,Diana,Harshbarger,Diana Harshbarger,1960-01-01,F,rep,2023-01-03,2025-01-03,TN,1,Republican,NA,https://harshbarger.house.gov,167 Cannon House Office Building Washington DC 20515-4201,202-225-6356,NA,NA,167 Cannon House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
H001086,NA,NA,456844,N00046688,190524,H0TN01118,NA,Diana Harshbarger,NA,Diana Harshbarger,NA,NA,Q101197341,kg:/g/11f67z977k,13249,Diana,Harshbarger,Diana Harshbarger,1960-01-01,F,rep,2025-01-03,2027-01-03,TN,1,Republican,NA,https://harshbarger.house.gov,167 Cannon House Office Building Washington DC 20515-4201,202-225-6356,NA,NA,167 Cannon House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
F000246,NA,NA,456845,N00047264,NA,H0TX04219,NA,Pat Fallon,NA,NA,NA,NA,Q16196923,kg:/m/0100nvdw,13261,Patrick,Fallon,Pat Fallon,1967-12-19,M,rep,2021-01-03,2023-01-03,TX,4,Republican,NA,https://fallon.house.gov,1118 Longworth House Office Building Washington DC 20515-4304,202-225-6673,NA,NA,1118 Longworth House Office Building,NA,NA,Edward,Pat,NA,NA,NA,NA,
F000246,NA,NA,456845,N00047264,NA,H0TX04219,NA,Pat Fallon,NA,NA,NA,NA,Q16196923,kg:/m/0100nvdw,13261,Patrick,Fallon,Pat Fallon,1967-12-19,M,rep,2023-01-03,2025-01-03,TX,4,Republican,NA,https://fallon.house.gov,2416 Rayburn House Office Building Washington DC 20515-4304,202-225-6673,NA,NA,2416 Rayburn House Office Building,NA,NA,Edward,Pat,NA,NA,NA,NA,
F000246,NA,NA,456845,N00047264,NA,H0TX04219,NA,Pat Fallon,NA,NA,NA,NA,Q16196923,kg:/m/0100nvdw,13261,Patrick,Fallon,Pat Fallon,1967-12-19,M,rep,2025-01-03,2027-01-03,TX,4,Republican,NA,https://fallon.house.gov,2416 Rayburn House Office Building Washington DC 20515-4304,202-225-6673,NA,NA,2416 Rayburn House Office Building,NA,NA,Edward,Pat,NA,NA,NA,NA,
P000048,NA,NA,456846,N00045421,NA,H0TX11230,NA,August Pfluger,NA,NA,NA,NA,Q101196462,kg:/g/11f3szpd4x,13268,August,Pfluger,August Pfluger,1978-12-28,M,rep,2021-01-03,2023-01-03,TX,11,Republican,NA,https://pfluger.house.gov,1531 Longworth House Office Building Washington DC 20515-4311,202-225-3605,NA,NA,1531 Longworth House Office Building,NA,NA,Lee,NA,NA,NA,II,NA,
P000048,NA,NA,456846,N00045421,NA,H0TX11230,NA,August Pfluger,NA,NA,NA,NA,Q101196462,kg:/g/11f3szpd4x,13268,August,Pfluger,August Pfluger,1978-12-28,M,rep,2023-01-03,2025-01-03,TX,11,Republican,NA,https://pfluger.house.gov,1124 Longworth House Office Building Washington DC 20515-4311,202-225-3605,NA,NA,1124 Longworth House Office Building,NA,NA,Lee,NA,NA,NA,II,NA,
P000048,NA,NA,456846,N00045421,NA,H0TX11230,NA,August Pfluger,NA,NA,NA,NA,Q101196462,kg:/g/11f3szpd4x,13268,August,Pfluger,August Pfluger,1978-12-28,M,rep,2025-01-03,2027-01-03,TX,11,Republican,NA,https://pfluger.house.gov,2202 Rayburn House Office Building Washington DC 20515-4311,202-225-3605,NA,NA,2202 Rayburn House Office Building,NA,NA,Lee,NA,NA,NA,II,NA,
J000304,NA,NA,456847,N00046055,188325,H0TX13228,NA,Ronny Jackson,NA,Ronny Jackson,NA,NA,Q47270118,kg:/g/11gfhx0vbg,13270,Ronny,Jackson,Ronny Jackson,1967-05-04,M,rep,2021-01-03,2023-01-03,TX,13,Republican,NA,https://jackson.house.gov,118 Cannon House Office Building Washington DC 20515-4313,202-225-3706,NA,NA,118 Cannon House Office Building,NA,NA,Lynn,NA,NA,NA,NA,NA,
J000304,NA,NA,456847,N00046055,188325,H0TX13228,NA,Ronny Jackson,NA,Ronny Jackson,NA,NA,Q47270118,kg:/g/11gfhx0vbg,13270,Ronny,Jackson,Ronny Jackson,1967-05-04,M,rep,2023-01-03,2025-01-03,TX,13,Republican,NA,https://jackson.house.gov,446 Cannon House Office Building Washington DC 20515-4313,202-225-3706,NA,NA,446 Cannon House Office Building,NA,NA,Lynn,NA,NA,NA,NA,NA,
J000304,NA,NA,456847,N00046055,188325,H0TX13228,NA,Ronny Jackson,NA,Ronny Jackson,NA,NA,Q47270118,kg:/g/11gfhx0vbg,13270,Ronny,Jackson,Ronny Jackson,1967-05-04,M,rep,2025-01-03,2027-01-03,TX,13,Republican,NA,https://jackson.house.gov,125 Cannon House Office Building Washington DC 20515-4313,202-225-3706,NA,NA,125 Cannon House Office Building,NA,NA,Lynn,NA,NA,NA,NA,NA,
N000026,NA,NA,456848,N00046067,188334,H0TX22302,NA,Troy Nehls,NA,Troy Nehls,NA,NA,Q96741441,kg:/g/11c580_xf2,13279,Troy,Nehls,Troy E. Nehls,1968-04-07,M,rep,2021-01-03,2023-01-03,TX,22,Republican,NA,https://nehls.house.gov,1104 Longworth House Office Building Washington DC 20515-4322,202-225-5951,NA,NA,1104 Longworth House Office Building,NA,NA,E.,NA,NA,NA,NA,NA,
N000026,NA,NA,456848,N00046067,188334,H0TX22302,NA,Troy Nehls,NA,Troy Nehls,NA,NA,Q96741441,kg:/g/11c580_xf2,13279,Troy,Nehls,Troy E. Nehls,1968-04-07,M,rep,2023-01-03,2025-01-03,TX,22,Republican,NA,https://nehls.house.gov,1104 Longworth House Office Building Washington DC 20515-4322,202-225-5951,NA,NA,1104 Longworth House Office Building,NA,NA,E.,NA,NA,NA,NA,NA,
N000026,NA,NA,456848,N00046067,188334,H0TX22302,NA,Troy Nehls,NA,Troy Nehls,NA,NA,Q96741441,kg:/g/11c580_xf2,13279,Troy,Nehls,Troy E. Nehls,1968-04-07,M,rep,2025-01-03,2027-01-03,TX,22,Republican,NA,https://nehls.house.gov,1104 Longworth House Office Building Washington DC 20515-4322,202-225-5951,NA,NA,1104 Longworth House Office Building,NA,NA,E.,NA,NA,NA,NA,NA,
G000594,NA,NA,456849,N00044592,NA,H0TX35015,NA,Tony Gonzales,NA,NA,NA,NA,Q104648170,kg:/g/11fs52clcr,13280,Ernest,Gonzales,Tony Gonzales,1980-10-10,M,rep,2021-01-03,2023-01-03,TX,23,Republican,NA,https://gonzales.house.gov,1009 Longworth House Office Building Washington DC 20515-4323,202-225-4511,NA,NA,1009 Longworth House Office Building,NA,NA,Anthony,Tony,NA,NA,NA,NA,
G000594,NA,NA,456849,N00044592,NA,H0TX35015,NA,Tony Gonzales,NA,NA,NA,NA,Q104648170,kg:/g/11fs52clcr,13280,Ernest,Gonzales,Tony Gonzales,1980-10-10,M,rep,2023-01-03,2025-01-03,TX,23,Republican,NA,https://gonzales.house.gov,2244 Rayburn House Office Building Washington DC 20515-4323,202-225-4511,NA,NA,2244 Rayburn House Office Building,NA,NA,Anthony,Tony,NA,NA,NA,NA,
G000594,NA,NA,456849,N00044592,NA,H0TX35015,NA,Tony Gonzales,NA,NA,NA,NA,Q104648170,kg:/g/11fs52clcr,13280,Ernest,Gonzales,Tony Gonzales,1980-10-10,M,rep,2025-01-03,2027-01-03,TX,23,Republican,NA,https://gonzales.house.gov,2239 Rayburn House Office Building Washington DC 20515-4323,202-225-4511,NA,NA,2239 Rayburn House Office Building,NA,NA,Anthony,Tony,NA,NA,NA,NA,
V000134,NA,NA,456850,N00045167,79150,H0TX24209,NA,Beth Van Duyne,NA,Beth Van Duyne,NA,NA,Q66309702,kg:/m/0k1c6d8,13281,Beth,Van Duyne,Beth Van Duyne,1970-11-16,F,rep,2021-01-03,2023-01-03,TX,24,Republican,NA,https://vanduyne.house.gov,1337 Longworth House Office Building Washington DC 20515-4324,202-225-6605,NA,NA,1337 Longworth House Office Building,NA,NA,Ann,NA,NA,NA,NA,NA,
V000134,NA,NA,456850,N00045167,79150,H0TX24209,NA,Beth Van Duyne,NA,Beth Van Duyne,NA,NA,Q66309702,kg:/m/0k1c6d8,13281,Beth,Van Duyne,Beth Van Duyne,1970-11-16,F,rep,2023-01-03,2025-01-03,TX,24,Republican,NA,https://vanduyne.house.gov,1725 Longworth House Office Building Washington DC 20515-4324,202-225-6605,NA,NA,1725 Longworth House Office Building,NA,NA,Ann,NA,NA,NA,NA,NA,
V000134,NA,NA,456850,N00045167,79150,H0TX24209,NA,Beth Van Duyne,NA,Beth Van Duyne,NA,NA,Q66309702,kg:/m/0k1c6d8,13281,Beth,Van Duyne,Beth Van Duyne,1970-11-16,F,rep,2025-01-03,2027-01-03,TX,24,Republican,NA,https://vanduyne.house.gov,1725 Longworth House Office Building Washington DC 20515-4324,202-225-6605,NA,NA,1725 Longworth House Office Building,NA,NA,Ann,NA,NA,NA,NA,NA,
M001213,NA,NA,456851,N00046598,NA,H0UT01205,NA,Blake Moore,NA,NA,NA,NA,Q101196971,kg:/g/11ftchfsgn,13296,Blake,Moore,Blake D. Moore,1980-06-22,M,rep,2021-01-03,2023-01-03,UT,1,Republican,NA,https://blakemoore.house.gov,1320 Longworth House Office Building Washington DC 20515-4401,202-225-0453,NA,NA,1320 Longworth House Office Building,NA,NA,David,NA,NA,NA,NA,NA,
M001213,NA,NA,456851,N00046598,NA,H0UT01205,NA,Blake Moore,NA,NA,NA,NA,Q101196971,kg:/g/11ftchfsgn,13296,Blake,Moore,Blake D. Moore,1980-06-22,M,rep,2023-01-03,2025-01-03,UT,1,Republican,NA,https://blakemoore.house.gov,1131 Longworth House Office Building Washington DC 20515-4401,202-225-0453,NA,NA,1131 Longworth House Office Building,NA,NA,David,NA,NA,NA,NA,NA,
M001213,NA,NA,456851,N00046598,NA,H0UT01205,NA,Blake Moore,NA,NA,NA,NA,Q101196971,kg:/g/11ftchfsgn,13296,Blake,Moore,Blake D. Moore,1980-06-22,M,rep,2025-01-03,2027-01-03,UT,1,Republican,NA,https://blakemoore.house.gov,1131 Longworth House Office Building Washington DC 20515-4401,202-225-0453,NA,NA,1131 Longworth House Office Building,NA,NA,David,NA,NA,NA,NA,NA,
O000086,NA,NA,456852,N00045812,191166,H0UT04076,NA,Burgess Owens,NA,Burgess Owens,NA,NA,Q4998602,kg:/m/0286z2f,13299,Clarence,Owens,Burgess Owens,1951-08-02,M,rep,2021-01-03,2023-01-03,UT,4,Republican,NA,https://owens.house.gov,1039 Longworth House Office Building Washington DC 20515-4404,202-225-3011,NA,NA,1039 Longworth House Office Building,NA,NA,NA,Burgess,NA,NA,NA,NA,
O000086,NA,NA,456852,N00045812,191166,H0UT04076,NA,Burgess Owens,NA,Burgess Owens,NA,NA,Q4998602,kg:/m/0286z2f,13299,Clarence,Owens,Burgess Owens,1951-08-02,M,rep,2023-01-03,2025-01-03,UT,4,Republican,NA,https://owens.house.gov,309 Cannon House Office Building Washington DC 20515-4404,202-225-3011,NA,NA,309 Cannon House Office Building,NA,NA,NA,Burgess,NA,NA,NA,NA,
O000086,NA,NA,456852,N00045812,191166,H0UT04076,NA,Burgess Owens,NA,Burgess Owens,NA,NA,Q4998602,kg:/m/0286z2f,13299,Clarence,Owens,Burgess Owens,1951-08-02,M,rep,2025-01-03,2027-01-03,UT,4,Republican,NA,https://owens.house.gov,309 Cannon House Office Building Washington DC 20515-4404,202-225-3011,NA,NA,309 Cannon House Office Building,NA,NA,NA,Burgess,NA,NA,NA,NA,
S001159,NA,NA,456854,N00046320,NA,H0WA10034,NA,Marilyn Strickland,NA,NA,NA,NA,Q1898180,kg:/m/0bhb38l,13321,Marilyn,Strickland,Marilyn Strickland,1962-09-25,F,rep,2021-01-03,2023-01-03,WA,10,Democrat,NA,https://strickland.house.gov,1004 Longworth House Office Building Washington DC 20515-4710,202-225-9740,NA,NA,1004 Longworth House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
S001159,NA,NA,456854,N00046320,NA,H0WA10034,NA,Marilyn Strickland,NA,NA,NA,NA,Q1898180,kg:/m/0bhb38l,13321,Marilyn,Strickland,Marilyn Strickland,1962-09-25,F,rep,2023-01-03,2025-01-03,WA,10,Democrat,NA,https://strickland.house.gov,1708 Longworth House Office Building Washington DC 20515-4710,202-225-9740,NA,NA,1708 Longworth House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
S001159,NA,NA,456854,N00046320,NA,H0WA10034,NA,Marilyn Strickland,NA,NA,NA,NA,Q1898180,kg:/m/0bhb38l,13321,Marilyn,Strickland,Marilyn Strickland,1962-09-25,F,rep,2025-01-03,2027-01-03,WA,10,Democrat,NA,https://strickland.house.gov,1724 Longworth House Office Building Washington DC 20515-4710,202-225-9740,NA,NA,1724 Longworth House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,
F000471,NA,NA,456855,N00045434,3446,H0WI05113,NA,Scott Fitzgerald (politician),NA,NA,NA,NA,Q7436650,kg:/m/03nvqsc,13326,Scott,Fitzgerald,Scott Fitzgerald,1963-11-16,M,rep,2021-01-03,2023-01-03,WI,5,Republican,NA,https://fitzgerald.house.gov,1507 Longworth House Office Building Washington DC 20515-4905,202-225-5101,NA,NA,1507 Longworth House Office Building,NA,NA,L.,NA,NA,NA,NA,NA,
