list_nr,id_bioguide,id_thomas,id_lis,id_govtrack,id_opensecrets,id_votesmart,id_fec,id_cspan,id_wikipedia,id_house_history,id_ballotpedia,id_maplight,id_icpsr,id_wikidata,id_google_entity_id,id_pictorial,name_first,name_last,name_official_full,bio_birthday,bio_gender,term_type,term_start,term_end,term_state,term_district,term_party,term_class,term_url,term_address,term_phone,term_fax,term_contact_form,term_office,term_state_rank,term_rss_url,name_middle,name_nickname,term_caucus,term_how,name_suffix,term_end-type,term_party_affiliations,id_bioguide_previous,id_house_history_alternate
11665,C001058,01759,NA,400442,N00026591,1891,H4KY06072,1007734,Ben Chandler,11780,NA,NA,20326,Q816460,kg:/m/02tvfc,NA,Ben,Chandler,Ben Chandler,1959-09-12,M,rep,2011-01-05,2013-01-03,KY,6,Democrat,NA,http://chandler.house.gov,1504 Longworth HOB; Washington DC 20515-1706,202-225-4706,202-225-2122,https://forms.house.gov/wyr/welcome.shtml,1504 Longworth House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11666,C001085,02030,NA,412440,N00031945,19913,H0MI13398,NA,Hansen Clarke,11827,NA,NA,21145,Q983425,kg:/m/02py41_,NA,Hansen,Clarke,Hansen Clarke,1957-03-02,M,rep,2011-01-05,2013-01-03,MI,13,Democrat,NA,http://hansenclarke.house.gov/,1319 Longworth HOB; Washington DC 20515-2213,202-225-2261,202-225-5730,NA,1319 Longworth House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,1988-08-09,1989-01-03,IL,21,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,1989-01-03,1991-01-03,IL,21,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,1991-01-03,1993-01-03,IL,21,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,1993-01-05,1995-01-03,IL,12,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,1995-01-04,1997-01-03,IL,12,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,1997-01-07,1999-01-03,IL,12,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,1999-01-06,2001-01-03,IL,12,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,2001-01-03,2003-01-03,IL,12,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,2003-01-07,2005-01-03,IL,12,Democrat,NA,http://www.house.gov/costello,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,2005-01-04,2007-01-03,IL,12,Democrat,NA,http://www.house.gov/costello,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,2007-01-04,2009-01-03,IL,12,Democrat,NA,http://www.house.gov/costello,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,2009-01-06,2011-01-03,IL,12,Democrat,NA,http://www.house.gov/costello,NA,NA,NA,NA,NA,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11667,C000794,00238,NA,400082,N00004956,26849,H8IL21021,6352,Jerry Costello,11449,NA,NA,15453,Q650893,kg:/m/0256tm,NA,Jerry,Costello,Jerry F. Costello,1949-09-25,M,rep,2011-01-05,2013-01-03,IL,12,Democrat,NA,http://www.house.gov/costello,2408 Rayburn HOB; Washington DC 20515-1312,202-225-5661,202-225-0285,http://costello.house.gov/IMA/issue_subscribe.shtml,2408 Rayburn House Office Building,NA,NA,F.,NA,NA,NA,NA,NA,,NA,NA
11668,C001086,02031,NA,412441,N00031623,122953,H0MN08115,NA,Chip Cravaack,11829,NA,NA,21146,Q1074506,kg:/m/0ds8bk4,NA,Chip,Cravaack,Chip Cravaack,1959-12-29,M,rep,2011-01-05,2013-01-03,MN,8,Republican,NA,http://cravaack.house.gov/,508 Cannon HOB; Washington DC 20515-2308,202-225-6211,202- 225-6211,NA,508 Cannon House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11669,C001081,01977,NA,412386,N00032014,119481,H0PA12132,9267898,Mark Critz,11822,NA,NA,20960,Q1900000,kg:/m/0bwkvjd,NA,Mark,Critz,Mark S. Critz,1962-01-05,M,rep,2010-05-20,2011-01-03,PA,12,Democrat,NA,http://critz.house.gov/,NA,NA,NA,NA,NA,NA,NA,S.,NA,NA,NA,NA,NA,,NA,NA
11669,C001081,01977,NA,412386,N00032014,119481,H0PA12132,9267898,Mark Critz,11822,NA,NA,20960,Q1900000,kg:/m/0bwkvjd,NA,Mark,Critz,Mark S. Critz,1962-01-05,M,rep,2011-01-05,2013-01-03,PA,12,Democrat,NA,http://critz.house.gov/,1022 Longworth HOB; Washington DC 20515-3812,202-225-2065,202-225-5974,https://critz.house.gov/contact/email-me.shtml,1022 Longworth House Office Building,NA,NA,S.,NA,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1977-01-04,1979-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1979-01-15,1981-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1981-01-05,1983-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1983-01-03,1985-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1985-01-03,1987-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1987-01-06,1989-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1989-01-03,1991-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1991-01-03,1993-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1993-01-05,1995-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1995-01-04,1997-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1997-01-07,1999-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,1999-01-06,2001-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,2001-01-03,2003-01-03,WA,6,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,2003-01-07,2005-01-03,WA,6,Democrat,NA,http://www.house.gov/dicks,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,2005-01-04,2007-01-03,WA,6,Democrat,NA,http://www.house.gov/dicks,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,2007-01-04,2009-01-03,WA,6,Democrat,NA,http://www.house.gov/dicks,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,2009-01-06,2011-01-03,WA,6,Democrat,NA,http://www.house.gov/dicks,NA,NA,NA,NA,NA,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11670,D000327,00297,NA,400109,N00007918,27127,H6WA06021,8131,Norm Dicks,12235,Norm Dicks,NA,14413,Q970246,kg:/m/0256md,NA,Norman,Dicks,Norman D. Dicks,1940-12-16,M,rep,2011-01-05,2013-01-03,WA,6,Democrat,NA,http://www.house.gov/dicks,2467 Rayburn HOB; Washington DC 20515-4706,202-225-5916,202-226-1176,http://www.house.gov/dicks/email.shtml,2467 Rayburn House Office Building,NA,NA,D.,Norm,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1981-01-05,1983-01-03,CA,35,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1983-01-03,1985-01-03,CA,33,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1985-01-03,1987-01-03,CA,33,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1987-01-06,1989-01-03,CA,33,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1989-01-03,1991-01-03,CA,33,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1991-01-03,1993-01-03,CA,33,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1993-01-05,1995-01-03,CA,28,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1995-01-04,1997-01-03,CA,28,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1997-01-07,1999-01-03,CA,28,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,1999-01-06,2001-01-03,CA,28,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,2001-01-03,2003-01-03,CA,28,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,2003-01-07,2005-01-03,CA,26,Republican,NA,http://dreier.house.gov,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,2005-01-04,2007-01-03,CA,26,Republican,NA,http://dreier.house.gov,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,2007-01-04,2009-01-03,CA,26,Republican,NA,http://dreier.house.gov,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,2009-01-06,2011-01-03,CA,26,Republican,NA,http://dreier.house.gov,NA,NA,NA,NA,NA,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11671,D000492,00317,NA,400115,N00006932,26765,H8CA35032,NA,David Dreier,12449,NA,NA,14813,Q174264,kg:/m/024thx,NA,David,Dreier,David Dreier,1952-07-05,M,rep,2011-01-05,2013-01-03,CA,26,Republican,NA,http://dreier.house.gov,233 Cannon HOB; Washington DC 20515-0526,202-225-2305,202-225-7018,http://doyle.house.gov/email_mike.shtml,233 Cannon House Office Building,NA,NA,T.,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1981-01-05,1983-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1983-01-03,1985-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1985-01-03,1987-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1987-01-06,1989-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1989-01-03,1991-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1991-01-03,1993-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1993-01-05,1995-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1995-01-04,1997-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1997-01-07,1999-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,1999-01-06,2001-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,2001-01-03,2003-01-03,MA,4,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,2003-01-07,2005-01-03,MA,4,Democrat,NA,http://www.house.gov/frank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,2005-01-04,2007-01-03,MA,4,Democrat,NA,http://www.house.gov/frank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,2007-01-04,2009-01-03,MA,4,Democrat,NA,http://www.house.gov/frank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,2009-01-06,2011-01-03,MA,4,Democrat,NA,http://www.house.gov/frank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11672,F000339,00407,NA,400140,N00000275,26897,H0MA04036,NA,Barney Frank,13400,NA,NA,14824,Q537287,kg:/m/0d0lx0,NA,Barney,Frank,Barney Frank,1940-03-31,M,rep,2011-01-05,2013-01-03,MA,4,Democrat,NA,http://www.house.gov/frank,2252 Rayburn HOB; Washington DC 20515-2104,202-225-5931,202-225-0182,http://www.house.gov/writerep,2252 Rayburn House Office Building,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
11673,G000021,00425,NA,400144,N00007231,26750,H6CA21028,6712,Elton Gallegly,13590,NA,NA,15413,Q542676,kg:/m/024tft,NA,Elton,Gallegly,Elton Gallegly,1944-03-07,M,rep,1987-01-06,1989-01-03,CA,21,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,W.,NA,NA,NA,NA,NA,,NA,NA
11673,G000021,00425,NA,400144,N00007231,26750,H6CA21028,6712,Elton Gallegly,13590,NA,NA,15413,Q542676,kg:/m/024tft,NA,Elton,Gallegly,Elton Gallegly,1944-03-07,M,rep,1989-01-03,1991-01-03,CA,21,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,W.,NA,NA,NA,NA,NA,,NA,NA
11673,G000021,00425,NA,400144,N00007231,26750,H6CA21028,6712,Elton Gallegly,13590,NA,NA,15413,Q542676,kg:/m/024tft,NA,Elton,Gallegly,Elton Gallegly,1944-03-07,M,rep,1991-01-03,1993-01-03,CA,21,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,W.,NA,NA,NA,NA,NA,,NA,NA
11673,G000021,00425,NA,400144,N00007231,26750,H6CA21028,6712,Elton Gallegly,13590,NA,NA,15413,Q542676,kg:/m/024tft,NA,Elton,Gallegly,Elton Gallegly,1944-03-07,M,rep,1993-01-05,1995-01-03,CA,23,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,W.,NA,NA,NA,NA,NA,,NA,NA
11673,G000021,00425,NA,400144,N00007231,26750,H6CA21028,6712,Elton Gallegly,13590,NA,NA,15413,Q542676,kg:/m/024tft,NA,Elton,Gallegly,Elton Gallegly,1944-03-07,M,rep,1995-01-04,1997-01-03,CA,23,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,W.,NA,NA,NA,NA,NA,,NA,NA
